id,date,start_time,sport,type,name,duration_s,elapsed_s,distance_m,tss,intensity_factor,np_w,avg_w,ftp_w,avg_pace_s_per_km,avg_pace_s_per_100m,decoupling_pct,efficiency_factor,intensity_class,source
i160222307,2026-03-07,2026-03-07T08:21:06,bike,Ride,Morning Ride,3619,3619,38969.93,43.0,0.654,183.0,,280.0,,,2.2897942,,,intervals
i160222263,2026-03-10,2026-03-10T08:19:49,bike,Ride,Morning Ride,3605,3676,39484.92,36.0,0.6,168.0,,280.0,,,5.033834,,,intervals
i160222239,2026-03-12,2026-03-12T04:23:43,bike,Ride,Morning Ride,2705,2705,29442.29,46.0,0.786,220.0,,280.0,,,15.626644,,,intervals
i160222227,2026-03-12,2026-03-12T14:35:00,bike,Ride,Afternoon Ride,3604,3604,40569.24,43.0,0.654,183.0,,280.0,,,1.9939638,,,intervals
i160222204,2026-03-14,2026-03-14T06:51:39,bike,Ride,Morning Ride,3617,3665,38595.47,43.0,0.657,184.0,,280.0,,,4.1824737,,,intervals
i160222160,2026-03-17,2026-03-17T08:21:21,bike,Ride,Morning Ride,3602,3673,39575.16,29.0,0.543,152.0,,280.0,,,0.07627167,,,intervals
i160222154,2026-03-18,2026-03-18T04:18:52,bike,Ride,Morning Ride,2702,2702,28845.49,47.0,0.789,221.0,,280.0,,,17.33325,,,intervals
i160222144,2026-03-19,2026-03-19T04:22:09,bike,Ride,Morning Ride,3618,3618,37944.33,43.0,0.657,184.0,,280.0,,,1.9442285,,,intervals
i160222096,2026-03-21,2026-03-21T07:17:09,bike,Ride,Morning Ride,4802,4804,50838.5,60.0,0.671,188.0,,280.0,,,4.6041803,,,intervals
i160222044,2026-03-24,2026-03-24T08:15:19,bike,Ride,Morning Ride,3613,3613,38498.11,26.0,0.511,143.0,,280.0,,,2.1620665,,,intervals
i160222032,2026-03-25,2026-03-25T04:25:49,bike,Ride,Morning Ride,2702,2702,28738.77,46.0,0.779,218.0,,280.0,,,14.746948,,,intervals
i160222016,2026-03-26,2026-03-26T14:00:39,bike,Ride,Afternoon Ride,3602,3602,37778.87,50.0,0.707,198.0,,280.0,,,1.461079,,,intervals
i160222012,2026-03-27,2026-03-27T04:10:24,bike,Ride,Morning Ride,3615,3615,37985.26,50.0,0.707,198.0,,280.0,,,3.5481932,,,intervals
i160221990,2026-03-28,2026-03-28T04:23:37,bike,Ride,Morning Ride,4198,4202,42056.2,55.0,0.689,193.0,,280.0,,,5.3664837,,,intervals
i160221941,2026-03-31,2026-03-31T08:21:51,bike,Ride,Morning Ride,2700,2702,22688.17,41.0,0.743,208.0,,280.0,,,10.4430485,,,intervals
i160221931,2026-04-01,2026-04-01T04:25:59,bike,Ride,Morning Ride,2702,2702,28557.19,48.0,0.796,223.0,,280.0,,,18.35401,,,intervals
i160221897,2026-04-02,2026-04-02T14:41:45,bike,Ride,Afternoon Ride,2559,2559,22568.67,41.0,0.761,213.0,,280.0,,,8.702609,,,intervals
i160221826,2026-04-07,2026-04-07T12:01:11,bike,Ride,Lunch Ride,2701,2701,28654.68,48.0,0.796,223.0,,280.0,,,17.419992,,,intervals
i160221785,2026-04-09,2026-04-09T04:25:32,bike,Ride,Morning Ride,2703,2739,28220.39,46.0,0.782,219.0,,280.0,,,11.346852,,,intervals
i160221774,2026-04-10,2026-04-10T05:03:53,bike,Ride,Morning Ride,2101,2101,22125.47,39.0,0.814,228.0,,280.0,,,15.600543,,,intervals
i160221704,2026-04-14,2026-04-14T09:44:35,bike,Ride,Morning Ride,2701,2702,29955.51,48.0,0.796,223.0,,280.0,,,14.133979,,,intervals
i160221667,2026-04-16,2026-04-16T05:35:29,bike,Ride,Morning Ride,2702,2702,28365.15,46.0,0.782,219.0,,280.0,,,12.542508,,,intervals
i160221660,2026-04-17,2026-04-17T06:36:39,bike,Ride,Morning Ride,2101,2101,21742.46,38.0,0.807,226.0,,280.0,,,14.761083,,,intervals
i160221656,2026-04-18,2026-04-18T11:57:38,bike,Ride,Lunch Ride,4358,5054,31555.1,50.0,0.638,,,280.0,,,,,,intervals
i160221649,2026-04-18,2026-04-18T14:44:10,bike,Ride,Afternoon Ride,7668,9136,48355.22,110.0,0.714,,,280.0,,,,,,intervals
i160221588,2026-04-22,2026-04-22T06:26:34,bike,Ride,Morning Ride,2703,2703,29002.2,46.0,0.779,218.0,,280.0,,,16.22114,,,intervals
i160221504,2026-04-25,2026-04-25T11:07:30,bike,Ride,Lunch Ride,11657,15084,101636.09,180.0,0.741,,,280.0,,,,,,intervals
i160221454,2026-04-28,2026-04-28T09:24:03,bike,Ride,Morning Ride,3613,3613,38113.94,53.0,0.729,204.0,,280.0,,,1.0728277,,,intervals
i160221445,2026-04-29,2026-04-29T04:28:48,bike,Ride,Morning Ride,2662,2702,27819.42,44.0,0.775,217.0,,280.0,,,12.464717,,,intervals
i160221439,2026-04-30,2026-04-30T05:04:14,bike,Ride,Morning Ride,1803,1803,18580.78,33.0,0.811,227.0,,280.0,,,8.98693,,,intervals
i160221399,2026-05-03,2026-05-03T09:46:18,bike,Ride,Morning Ride,6407,6708,33428.77,35.0,0.438,,,280.0,,,,,,intervals
i160221379,2026-05-05,2026-05-05T09:42:10,bike,Ride,Morning Ride,3602,3602,37654.77,69.0,0.832,233.0,,280.0,,,-2.08405,,,intervals
i160221334,2026-05-09,2026-05-09T09:13:47,bike,Ride,Morning Ride,7220,7220,74909.75,101.0,0.711,199.0,,280.0,,,1.6949672,,,intervals
i160221307,2026-05-11,2026-05-11T14:25:26,bike,Ride,Afternoon Ride,2104,2104,22089.83,44.0,0.868,243.0,,280.0,,,22.64997,,,intervals
i160221275,2026-05-12,2026-05-12T09:57:04,bike,Ride,Morning Ride,3606,3606,38397.5,51.0,0.711,199.0,,280.0,,,0.6078425,,,intervals
i160221230,2026-05-15,2026-05-15T15:06:09,bike,Ride,Afternoon Ride,9764,10922,71327.04,125.0,0.675,,,280.0,,,,,,intervals
i160221171,2026-05-17,2026-05-17T09:40:14,bike,Ride,Morning Ride,9096,11753,71822.03,122.0,0.692,,,280.0,,,,,,intervals
i160221142,2026-05-19,2026-05-19T12:53:00,bike,Ride,Lunch Ride,2125,2125,22407.95,44.0,0.861,241.0,,280.0,,,22.117367,,,intervals
i160221101,2026-05-22,2026-05-22T08:50:55,bike,Ride,Morning Ride,6878,7137,53512.99,138.0,0.849,,,280.0,,,,,,intervals
i160221041,2026-05-26,2026-05-26T07:07:06,bike,Ride,Morning Ride,3962,4020,43101.56,54.0,0.704,197.0,,280.0,,,4.7183156,,,intervals
i160221022,2026-05-28,2026-05-28T16:23:51,bike,Ride,Afternoon Ride,2892,3600,22274.2,33.0,0.643,180.0,,280.0,,,4.7790275,,,intervals
i160221008,2026-05-29,2026-05-29T18:58:48,bike,Ride,Evening Ride,2488,2561,21560.67,32.0,0.686,192.0,,280.0,,,-2.4138186,,,intervals
i160220951,2026-05-30,2026-05-30T11:39:26,bike,Ride,Sieraków 2026 - Run,8985,9009,86324.05,132.0,0.729,204.0,,280.0,,,6.037601,,,intervals
i160220908,2026-06-02,2026-06-02T14:29:29,bike,Ride,Afternoon Ride,3602,3602,25508.75,54.0,0.736,206.0,,280.0,,,-14.351185,,,intervals
i155384558,2026-06-08,2026-06-08T15:13:03,bike,Ride,Cycling,5102,5102,38098.06,84.0,0.771,216.0,,280.0,,,2.8380983,,,intervals
i155726536,2026-06-09,2026-06-09T14:29:13,bike,Ride,Wroclaw Cycling,5402,5402,38687.56,67.0,0.668,187.0,,280.0,,,5.0853157,,,intervals
i156937297,2026-06-13,2026-06-13T10:56:56,bike,Ride,Mietkow Multisport,4507,4507,44531.96,79.0,0.793,222.0,,280.0,,,-4.423118,,,intervals
i157542608,2026-06-15,2026-06-15T15:48:09,bike,Ride,Wroclaw Cycling,5403,5432,53750.65,90.0,0.775,217.0,,280.0,,,-1.2772502,,,intervals
i157986464,2026-06-17,2026-06-17T07:34:50,bike,Ride,Wroclaw Cycling,5404,5456,54056.64,79.0,0.725,203.0,,280.0,,,3.3878758,,,intervals
i158802895,2026-06-19,2026-06-19T08:10:49,bike,Ride,Wroclaw Cycling,4502,4502,44684.23,69.0,0.743,208.0,,280.0,,,-7.702477,,,intervals
i159193617,2026-06-21,2026-06-21T17:36:29,bike,Ride,Wroclaw Ciclismo,7202,7237,82144.68,78.0,0.625,175.0,,280.0,,,5.0300856,,,intervals
i159676136,2026-06-23,2026-06-23T13:55:06,bike,Ride,Wroclaw Ciclismo,5099,5102,43644.63,86.0,0.779,218.0,,280.0,,,7.1486397,,,intervals
