id,date,start_time,sport,type,name,duration_s,elapsed_s,distance_m,tss,intensity_factor,np_w,avg_w,ftp_w,avg_pace_s_per_km,avg_pace_s_per_100m,decoupling_pct,efficiency_factor,intensity_class,source
i160221411,2026-05-01,2026-05-01T15:02:17,inlineskate,InlineSkate,Afternoon Inline Skate,1971,2583,5102.84,10.0,0.405,,,,,,,,,intervals
i160221406,2026-05-02,2026-05-02T10:21:49,inlineskate,InlineSkate,Morning Inline Skate,1307,1441,3281.77,5.0,0.354,,,,,,,,,intervals
