id,date,start_time,sport,type,name,duration_s,elapsed_s,distance_m,tss,intensity_factor,np_w,avg_w,ftp_w,avg_pace_s_per_km,avg_pace_s_per_100m,decoupling_pct,efficiency_factor,intensity_class,source
i160226718,2025-02-15,2025-02-15T18:13:26,workout,Workout,Cross Training,2571,2572,997.42,27.0,0.615,,,,,,,,,intervals
i160226716,2025-02-17,2025-02-17T14:47:49,workout,Workout,Cross Training,2649,2650,990.89,34.0,0.68,,,,,,,,,intervals
i160226684,2025-02-20,2025-02-20T15:50:05,workout,Workout,Cardio Dance,2793,2793,0.0,15.0,0.448,,,,,,,,,intervals
i160226681,2025-02-21,2025-02-21T06:04:56,workout,Workout,Cross Training,3917,3918,1797.59,58.0,0.73,,,,,,,,,intervals
i160226656,2025-02-22,2025-02-22T12:46:35,workout,Workout,Core Training,1830,1830,0.0,7.0,0.412,,,,,,,,,intervals
i160226640,2025-02-26,2025-02-26T15:50:56,workout,Workout,Cross Training,2483,2484,1167.9,35.0,0.712,,,,,,,,,intervals
i160226624,2025-02-27,2025-02-27T15:43:17,workout,Workout,Cardio Dance,2640,2640,0.0,4.0,0.236,,,,,,,,,intervals
i160226616,2025-02-28,2025-02-28T06:01:29,workout,Workout,Cross Training,3644,3645,632.7,26.0,0.507,,,,,,,,,intervals
i160226613,2025-03-01,2025-03-01T07:20:01,workout,Workout,Cross Training,3459,3460,635.48,36.0,0.612,,,,,,,,,intervals
i160226595,2025-03-04,2025-03-04T14:45:09,workout,Workout,Cross Training,2275,2276,878.39,39.0,0.786,,,,,,,,,intervals
i160226562,2025-03-07,2025-03-07T06:02:17,workout,Workout,Cross Training,3511,3512,920.01,32.0,0.573,,,,,,,,,intervals
i160226554,2025-03-07,2025-03-07T13:16:18,workout,Workout,Cross Training,2519,2520,503.22,16.0,0.478,,,,,,,,,intervals
i160226548,2025-03-08,2025-03-08T08:13:58,workout,Workout,Cross Training,3587,3588,1279.57,21.0,0.459,,,,,,,,,intervals
i160226537,2025-03-11,2025-03-11T12:52:08,workout,Workout,Cross Training,2862,2863,861.74,39.0,0.7,,,,,,,,,intervals
i160226515,2025-03-13,2025-03-13T16:04:16,workout,Workout,Cardio Dance,1890,1890,0.0,23.0,0.677,,,,,,,,,intervals
i160226509,2025-03-14,2025-03-14T15:24:28,workout,Workout,Cross Training,3268,3269,798.26,24.0,0.514,,,,,,,,,intervals
i160226465,2025-03-25,2025-03-25T09:34:51,workout,Workout,Cross Training,3261,3262,1106.15,35.0,0.622,,,,,,,,,intervals
i160226427,2025-03-30,2025-03-30T17:03:25,workout,Workout,Volleyball,4071,4072,1763.23,28.0,0.498,,,,,,,,,intervals
i160226384,2025-04-02,2025-04-02T17:27:11,workout,Workout,Cross Training,2466,2467,834.46,36.0,0.725,,,,,,,,,intervals
i160226376,2025-04-04,2025-04-04T05:06:14,workout,Workout,Cross Training,8785,8786,3596.17,126.0,0.719,,,,,,,,,intervals
i160226304,2025-04-10,2025-04-10T19:34:59,workout,Workout,Cross Training,3226,3227,1072.94,36.0,0.634,,,,,,,,,intervals
i160226298,2025-04-11,2025-04-11T05:48:14,workout,Workout,Cross Training,3643,3644,868.67,33.0,0.571,,,,,,,,,intervals
i160226295,2025-04-11,2025-04-11T18:00:35,workout,Workout,HIIT,3386,3386,0.0,38.0,0.644,,,,,,,,,intervals
i160226291,2025-04-11,2025-04-11T19:05:09,workout,Workout,Cardio Dance,3608,3608,0.0,15.0,0.387,,,,,,,,,intervals
i160226222,2025-04-15,2025-04-15T13:16:09,workout,Workout,Cross Training,2346,2347,737.2,26.0,0.632,,,,,,,,,intervals
i160226196,2025-04-17,2025-04-17T05:59:36,workout,Workout,Cross Training,3767,3768,974.54,35.0,0.578,,,,,,,,,intervals
i160226111,2025-04-21,2025-04-21T07:59:44,workout,Workout,Cross Training,2045,2046,473.6,18.0,0.563,,,,,,,,,intervals
i160226109,2025-04-22,2025-04-22T12:47:44,workout,Workout,Cross Training,2577,2578,612.81,33.0,0.679,,,,,,,,,intervals
i160226090,2025-04-25,2025-04-25T05:58:57,workout,Workout,Cross Training,3527,3528,912.02,33.0,0.58,,,,,,,,,intervals
i160226083,2025-04-25,2025-04-25T19:02:59,workout,Workout,Cardio Dance,3357,3357,0.0,18.0,0.442,,,,,,,,,intervals
i160226003,2025-04-29,2025-04-29T11:37:59,workout,Workout,Cross Training,2739,2740,1028.11,33.0,0.659,,,,,,,,,intervals
i160225942,2025-05-03,2025-05-03T19:49:40,workout,Workout,Cross Training,2619,2620,754.97,15.0,0.454,,,,,,,,,intervals
i160225816,2025-05-11,2025-05-11T07:42:32,workout,Workout,Cross Training,3446,3447,1009.88,43.0,0.67,,,,,,,,,intervals
i160225793,2025-05-13,2025-05-13T13:55:14,workout,Workout,Cross Training,3230,3231,724.55,44.0,0.7,,,,,,,,,intervals
i160225685,2025-05-17,2025-05-17T18:57:56,workout,Workout,Cross Training,1917,1918,754.6,21.0,0.628,,,,,,,,,intervals
i160225662,2025-05-20,2025-05-20T16:22:35,workout,Workout,Cross Training,2664,2665,1202.44,26.0,0.593,,,,,,,,,intervals
i160225618,2025-05-25,2025-05-25T14:45:18,workout,Workout,Cross Training,2474,2475,996.69,36.0,0.724,,,,,,,,,intervals
i160225610,2025-05-27,2025-05-27T13:35:58,workout,Workout,Core Training,2726,2726,0.0,11.0,0.421,,,,,,,,,intervals
i160225605,2025-05-28,2025-05-28T05:39:41,workout,Workout,Cross Training,4711,4712,1409.92,45.0,0.586,,,,,,,,,intervals
i160225546,2025-06-02,2025-06-02T14:55:37,workout,Workout,Cross Training,3067,3068,852.46,30.0,0.593,,,,,,,,,intervals
i160225437,2025-06-09,2025-06-09T14:46:43,workout,Workout,Cross Training,2795,2796,966.9,31.0,0.632,,,,,,,,,intervals
i160225384,2025-06-13,2025-06-13T05:25:17,workout,Workout,Cross Training,3134,3135,997.86,33.0,0.616,,,,,,,,,intervals
i160225329,2025-06-17,2025-06-17T18:55:55,workout,Workout,Evening Workout,2288,2288,879.33,36.0,0.753,,,,,,,,,intervals
i160225318,2025-06-19,2025-06-19T12:09:25,workout,Workout,Lunch Workout,2812,2812,796.64,10.0,0.386,,,,,,,,,intervals
i160225301,2025-06-20,2025-06-20T15:19:55,workout,Workout,Afternoon Workout,2699,2699,1036.76,26.0,0.604,,,,,,,,,intervals
i160225241,2025-06-25,2025-06-25T15:49:48,workout,Workout,Afternoon Workout,1860,1860,621.97,18.0,0.615,,,,,,,,,intervals
i160225201,2025-06-30,2025-06-30T15:07:43,workout,Workout,Afternoon Workout,2394,2394,1212.13,24.0,0.601,,,,,,,,,intervals
i160225171,2025-07-04,2025-07-04T05:45:38,workout,Workout,Morning Workout,8050,8050,2977.59,73.0,0.601,,,,,,,,,intervals
i160225118,2025-07-13,2025-07-13T08:33:09,workout,Workout,Morning Workout,18163,18163,0.0,326.0,0.857,,,,,,,,,intervals
i160225102,2025-07-15,2025-07-15T11:00:00,workout,Workout,Lunch Workout,2745,2745,836.85,33.0,0.658,,,,,,,,,intervals
i160225046,2025-07-18,2025-07-18T05:55:13,workout,Workout,Morning Workout,3959,3959,778.21,32.0,0.551,,,,,,,,,intervals
i160224960,2025-07-25,2025-07-25T06:05:36,workout,Workout,Morning Workout,3741,3741,0.0,10.0,0.369,,,,,,,,,intervals
i160224849,2025-08-01,2025-08-01T10:36:45,workout,Workout,Morning Crossfit,4433,4433,2437.71,39.0,0.576,,,,,,,,,intervals
i160224830,2025-08-02,2025-08-02T16:38:17,workout,Workout,Afternoon Workout,3339,3339,1065.83,25.0,0.592,,,,,,,,,intervals
i160224761,2025-08-08,2025-08-08T06:05:22,workout,Workout,Morning Workout,3537,3537,0.0,8.0,0.315,,,,,,,,,intervals
i160224361,2025-09-01,2025-09-01T15:26:12,workout,Workout,Afternoon Workout,3415,3415,1189.37,27.0,0.544,,,,,,,,,intervals
i160224337,2025-09-03,2025-09-03T15:29:02,workout,Workout,Afternoon Workout,1952,1952,0.0,4.0,0.272,,,,,,,,,intervals
i160224244,2025-09-08,2025-09-08T14:25:15,workout,Workout,Gotta Stretch Them Sometimes,2413,2413,0.0,7.0,0.323,,,,,,,,,intervals
i160224225,2025-09-12,2025-09-12T15:40:57,workout,Workout,Afternoon Workout,1945,1945,0.0,4.0,0.272,,,,,,,,,intervals
i160224175,2025-09-16,2025-09-16T15:43:55,workout,Workout,Afternoon Workout,1863,1863,0.0,5.0,0.311,,,,,,,,,intervals
i160224098,2025-09-27,2025-09-27T10:14:31,workout,Workout,Morning Workout,1259,1259,0.0,3.0,0.293,,,,,,,,,intervals
i160224030,2025-10-09,2025-10-09T16:09:44,workout,Workout,Afternoon Workout,5299,5299,0.0,19.0,0.359,,,,,,,,,intervals
i160223980,2025-10-14,2025-10-14T14:37:31,workout,Workout,Afternoon Workout,2103,2103,0.0,8.0,0.37,,,,,,,,,intervals
i160223955,2025-10-16,2025-10-16T18:54:54,workout,Workout,Evening Workout,1918,1918,0.0,6.0,0.336,,,,,,,,,intervals
i160223889,2025-10-23,2025-10-23T09:30:07,workout,Workout,Morning Workout,2532,2532,0.0,11.0,0.396,,,,,,,,,intervals
i160223835,2025-10-27,2025-10-27T13:17:56,workout,Workout,Afternoon Workout,2418,2418,0.0,5.0,0.273,,,,,,,,,intervals
i160223738,2025-11-07,2025-11-07T09:10:20,workout,Workout,Morning HIIT,3223,3223,0.0,37.0,0.643,,,,,,,,,intervals
i160223735,2025-11-08,2025-11-08T11:46:52,workout,Workout,Lunch Workout,2042,2042,0.0,5.0,0.297,,,,,,,,,intervals
i160223723,2025-11-10,2025-11-10T08:37:00,workout,Workout,Morning Workout,2876,2876,0.0,5.0,0.25,,,,,,,,,intervals
i160223666,2025-11-16,2025-11-16T18:54:23,workout,Workout,Evening HIIT,2403,2403,0.0,29.0,0.659,,,,,,,,,intervals
i160223649,2025-11-17,2025-11-17T10:30:14,workout,Workout,Morning Workout,2414,2414,0.0,9.0,0.366,,,,,,,,,intervals
i160223617,2025-11-19,2025-11-19T17:01:58,workout,Workout,Afternoon HIIT,2424,2424,0.0,25.0,0.61,,,,,,,,,intervals
i160223614,2025-11-21,2025-11-21T06:04:50,workout,Workout,Morning HIIT,4075,4075,0.0,50.0,0.665,,,,,,,,,intervals
i160223586,2025-11-24,2025-11-24T17:30:15,workout,Workout,Afternoon Workout,1872,1872,0.0,7.0,0.367,,,,,,,,,intervals
i160223559,2025-11-28,2025-11-28T06:08:14,workout,Workout,Morning HIIT,4445,4445,0.0,53.0,0.655,,,,,,,,,intervals
i160223551,2025-11-29,2025-11-29T17:47:33,workout,Workout,Afternoon Workout,2419,2419,0.0,8.0,0.345,,,,,,,,,intervals
i160223503,2025-12-03,2025-12-03T16:37:58,workout,Workout,Afternoon HIIT,2065,2065,0.0,26.0,0.673,,,,,,,,,intervals
i160223479,2025-12-05,2025-12-05T05:51:32,workout,Workout,Hyrox Trial,4107,4107,0.0,84.0,0.858,,,,,,,,,intervals
i160223474,2025-12-05,2025-12-05T15:52:19,workout,Workout,Mobility,2271,2271,0.0,7.0,0.333,,,,,,,,,intervals
i160223450,2025-12-09,2025-12-09T06:42:55,workout,Workout,Hyrox Trial,6468,6663,0.0,99.0,0.742,,,,,,,,,intervals
i160223428,2025-12-12,2025-12-12T16:08:18,workout,Workout,Afternoon Workout,1928,1928,0.0,6.0,0.335,,,,,,,,,intervals
i160223424,2025-12-13,2025-12-13T20:40:07,workout,Workout,Hyrox Pro Poznań 2025,4930,4930,0.0,110.0,0.896,,,,,,,,,intervals
i160223413,2025-12-15,2025-12-15T15:38:31,workout,Workout,Mobility,2429,2429,0.0,7.0,0.322,,,,,,,,,intervals
